AccX,AccY,AccZ
-1.6496049,-3.9983168,22.481554
2.2457612,5.6431336,5.4803276
0.41180268,-1.9632454,21.483171
9.148245,12.756307,1.0007763
5.0038815,7.9487495,8.2169
0.9576807,3.9911342,15.423448
-2.755726,7.8410106,3.4691982
-5.1475334,-5.0613422,22.139183
-1.5346833,7.955932,1.4221559
-1.8028339,-3.4380736,11.022904
-1.400608,6.0836663,11.475409
-3.8426938,-3.3854012,3.9935284
-3.5865142,4.333505,11.47062
-4.1156325,-2.2816741,1.30484
-1.388637,8.3629465,5.6646814
-0.92416185,6.030994,8.456321
-1.7070658,1.2761095,15.186421
-0.8595184,1.0390835,9.387665
0.038307227,3.3446999,10.359711
0.878672,-1.271321,10.795456
-0.06464344,6.5840545,5.865794
0.5482722,-0.50517654,15.988479
4.1180267,1.9608512,6.5720835
0.2705448,6.0022635,-8.911219
-0.15562311,13.340492,8.231265
-4.4244847,-2.966416,17.99482
-6.9719152,6.7564373,1.4796166
-0.44771573,-13.338098,21.215021
0.56982,10.896012,-1.8387469
-3.5793316,-1.4700398,0.6440403
1.9057846,4.793192,14.415488
-0.60573304,-4.417302,12.50731
-0.7350199,4.1539397,13.946225
-3.620033,7.807492,-0.80684596
-0.40701428,1.2593501,14.798561
0.56982,15.325285,5.185841
-2.1068976,6.0501475,8.336611
4.697424,-1.7932571,4.831499
-0.06464344,1.1563994,16.716316
-1.2330139,2.4732103,1.7860745
0.28491,-0.35194764,4.9559975
-6.191406,-7.4148426,10.91756
1.7190368,-1.4508862,8.1642275
6.495469,2.870648,4.261679
-3.7253778,4.6016555,6.775591
3.3854012,1.3694834,10.606314
5.6670756,5.097255,4.620809
-2.906561,0.17956513,3.4380736
-0.1316811,-2.111686,8.937555
1.5275006,5.0517654,8.073248
1.7262194,8.954314,9.904813
-4.232949,6.1243677,10.644621
-6.7612257,3.2968156,12.7730665
-0.5291186,3.5290532,11.475409
-1.2856863,3.4620156,7.1155677
-0.07182605,7.5321584,4.673482
-3.41892,4.0294414,11.506534
1.5705963,2.255338,15.399506
2.255338,-4.9799395,12.188881
-3.5625722,-7.1371155,7.5201874
-0.6799533,-3.3375173,9.124303
4.2305546,-5.9807158,11.099519
3.1148565,-0.009576807,3.751714
-4.027047,1.0702082,6.847417
-1.6376339,-0.29448682,12.107478
-2.4396915,1.376666,9.445126
-1.6472107,0.81881696,17.446548
-1.9416976,9.583989,-1.5849615
-6.519411,-12.042834,13.982138
2.5570073,7.8027034,-0.011971008
-1.4532804,3.1268275,8.820239
-2.207454,7.0126166,12.744335
0.090979666,3.2489316,9.92636
-0.21308395,2.717419,14.98052
1.6998832,5.1906295,5.2840033
3.4763808,3.4452562,9.76116
1.055843,9.188946,-1.8148049
-3.0071173,3.3279405,14.470555
2.8419175,5.98311,6.6965823
1.6711528,-4.999093,20.14242
-0.40462008,0.9552865,14.020445
-0.1412579,-3.5170822,10.745177
-0.29688102,-2.0925324,5.521029
3.4691982,4.429273,4.63278
1.8171991,9.255983,8.085219
-2.5210943,6.634333,9.9550905
-1.6136919,3.1052797,18.356344
-2.837129,3.550601,16.156073
-5.5497594,-3.3303347,13.263878
-4.5537715,5.080496,-3.8977604
-5.4061074,-4.1371803,6.241684
1.4077905,11.420342,-38.616077
-6.8043213,33.356018,17.439365
1.9416976,-23.774424,18.737022
14.901511,21.811178,9.78989
1.4317327,-16.19438,10.30225
-3.1866825,14.4849205,2.0805612
-2.633622,-15.313314,7.3071036
6.457162,14.087482,7.091625
1.0295067,-7.5968018,0.4309563
-5.451597,4.4939165,20.846313
-5.29358,-12.176909,2.0685902
4.2904096,11.257536,26.408045
-6.579266,-5.145139,-6.143522
-0.38067806,5.279215,13.6493435
4.19943,32.807747,-2.7724855
-13.654132,-20.197485,24.897303
0.30885202,-1.2138603,-19.785683
7.1826053,-14.4609785,11.149797
0.9576807,1.673547,4.5537715
4.039018,-0.5722142,-2.4851813
0.59376204,3.383007,15.811308
-8.212111,2.1021092,10.084377
1.9776106,5.571307,20.329166
-1.0342951,-2.8419175,9.232041
-7.513005,-1.3383588,7.6351094
1.2689269,-4.829105,6.5984197
6.9407907,7.4387846,10.3214035
5.4180784,5.0374002,7.6351094
1.1875241,-0.89782566,11.329363
-0.17956513,8.829816,2.954445
-0.016759412,-11.8896055,23.819912
4.781221,10.479421,-1.2234371
0.4213795,4.570531,-0.581791
-6.009446,-1.8579005,16.127342
1.271321,3.9791632,-1.3934253
1.2354081,-19.524715,36.810852
-3.5625722,8.848969,-3.466804
-5.90889,-10.029311,15.157691
-3.6367924,8.734048,4.2999864
-7.275979,0.23942018,-1.6879122
-1.0773908,4.0581717,14.274231
-2.9017725,5.046977,5.056554
-3.193865,9.998186,15.576676
-1.3263878,5.6551046,14.513651
-2.0278888,5.793968,15.286978
-0.91697925,7.228095,9.423578
-1.8842367,2.8179753,12.016499
-3.4572272,3.8426938,9.758766
-0.47165772,0.39264908,18.909405
-1.2904748,4.185065,1.5562311
-0.94092125,-5.4420204,13.055582
3.5242648,5.5521536,2.5354595
-2.2146366,-0.61530983,9.794679
-0.31603462,8.444349,10.960655
-1.9081788,1.5275006,6.5864487
1.9057846,3.8187518,14.240712
0.81642276,5.145139,6.775591
-5.559336,-2.1930888,12.976573
-0.038307227,-10.014946,14.465767
4.5872903,1.8435353,13.395558
0.39025488,5.758055,5.291186
-2.5378537,7.2304893,5.7149596
-6.105214,-3.205836,6.931214
1.9536686,0.5267244,10.733206
1.2761095,6.567295,2.0614076
-9.176975,-3.58412,10.589554
-2.15957,-0.92895025,4.4436383
6.069301,-6.871359,7.419631
-2.147599,-1.8315643,6.5098343
0.82599956,0.24660277,10.218452
4.3239284,0.6368576,8.051701
-2.3702598,2.2361844,-5.9184666
-4.0462008,-13.740324,19.955671
6.6726403,4.3837833,0.641646
8.494628,6.361394,-2.5953147
-12.528857,-4.8147397,14.1904335
-7.1993647,-4.0462008,-1.328782
6.531382,6.679823,15.212758
0.14844051,3.6607344,18.567034
6.8761473,11.693281,-1.3862427
-1.8028339,-4.122815,17.774553
-3.7086184,11.547235,13.994109
3.6248214,-1.7166426,12.121843
-6.277597,12.224793,3.0214825
-4.261679,0.6440403,11.836933
8.808268,16.876728,-0.78050977
-0.59855044,-1.4532804,4.086902
0.8499416,8.920795,5.2983685
0.47405192,-20.053833,39.923313
0.19632454,17.460913,10.6398325
-1.9129672,-5.020641,-9.742006
-6.8569937,4.951209,19.268536
-5.0302176,-10.436325,-7.0365586
1.8626889,6.397307,8.90643
-1.5227122,-3.4284968,11.420342
2.2002714,10.730812,21.344309
9.107543,-6.4667387,23.195026
9.19134,9.31105,8.918402
0.8283938,0.30645782,9.074024
-5.2528787,-0.2825158,28.876467
-3.4165258,5.8203044,-3.8115692
3.679888,-6.9862804,29.187714
-3.8259344,7.7093296,3.074155
-6.0238113,-7.4627266,4.4460325
2.5833437,4.10845,10.09156
-0.59855044,-8.413225,17.393875
5.841852,0.29927522,20.673931
-0.031124622,3.643975,7.642292
-1.7764976,-1.7046716,14.293385
6.349423,1.6903064,-0.9768343
1.0989386,-0.94331545,-1.7238252
-3.107674,2.2984335,8.954314
7.587225,5.231331,12.571953
3.5194764,6.6654577,-10.304645
-9.3182335,-14.149732,14.561535
-6.253655,-8.104373,2.1212628
1.400608,-3.8786068,6.136339
2.8874073,13.096283,6.26802
-5.2361193,-0.62009823,11.880029
-1.8746599,3.1196449,12.543222
-0.18914193,-7.038953,16.78096
-2.4875755,-6.6893997,9.363723
1.5107412,3.3997664,-4.7046065
-2.6623523,2.3319526,11.892
4.0581717,6.7468605,3.3518825
-2.006341,-1.1228806,6.4068837
-1.1851299,-0.6703765,8.0684595
-0.81163436,8.238448,12.837709
-3.8498764,-0.85473,10.220847
1.5442601,-5.221754,20.86068
2.7389667,-7.905654,4.867412
-0.18914193,4.1946416,4.9583917
-0.8834604,4.735731,-0.47405192
-0.05746084,6.5816603,9.488221
-3.4715924,6.471527,12.921507
-9.615114,1.1492168,10.398018
-2.111686,-4.345476,25.74485
-4.225766,5.971139,3.490746
0.5674258,0.2777274,6.2704144
-0.45489833,13.005303,0.37349546
-7.240066,-8.161834,12.337321
7.338228,14.477737,1.6017209
-0.92655605,-2.2098482,5.2648497
-3.7900212,3.9217024,10.158598
2.6671407,4.441244,5.1642933
0.6727707,4.656722,13.211205
0.40940848,2.6048915,-0.59855044
-2.585738,5.913678,9.619903
-5.791574,-0.2633622,6.955156
-2.3870192,-6.3949127,20.470425
5.626374,9.957485,-2.834735
0.320823,-7.3310456,10.493786
0.045489833,3.3686419,9.509769
4.7046065,-3.8953662,11.133038
-3.9240966,3.5673606,14.841657
-3.8283286,-2.717419,-1.5514427
-0.031124622,-2.6671407,18.385075
-0.6631939,1.9033904,-4.584896
-0.7086837,-1.0965444,21.923704
-1.9847932,2.1547816,5.8203044
-6.3326635,3.8666358,10.30225
1.5634137,8.662222,3.229778
-2.3080103,-2.5929205,11.35091
-3.2010477,4.5058875,-2.2361844
-6.0836663,-6.4619503,12.749125
-0.39264908,2.456451,11.731588
5.559336,-3.3614593,5.7508726
-3.2992098,-3.9312792,17.132908
-6.1530986,-12.246342,4.43885
4.8386817,-1.1180922,15.401899
2.885013,6.0836663,-2.1188686
-2.8060043,5.6407394,8.413225
-3.1555579,-0.023942016,15.042769
-3.3686419,3.2800562,5.595249
1.5705963,-13.079524,16.529568
2.042254,13.845669,-4.0581717
-2.621651,0.79966336,6.5026517
-0.6799533,3.0454245,15.521609
-2.9113493,0.6679823,7.7667904
5.533,0.0,19.495985
-6.955156,4.060566,5.044583
-6.5241995,14.71237,0.25139117
6.4044895,-4.5394063,16.321274
3.6272156,4.1036615,9.667787
5.616797,-1.3910311,12.919112
2.1667526,9.31105,15.203181
-4.213795,0.8810662,8.8777
6.203377,4.4436383,14.489709
-4.285621,-8.748413,11.63582
-3.6631286,4.522647,-3.3566709
6.7731967,1.1827357,16.139313
3.9336734,5.140351,15.62456
3.205836,8.892065,5.6431336
0.6655881,4.572925,14.925453
-5.5856724,9.066842,5.815516
-9.435549,-7.16824,15.703569
-0.641646,-2.0135236,4.5082817
1.3814543,10.3932295,5.279215
-3.5913026,6.76362,9.703699
-5.2409077,-5.257667,21.303606
0.8571242,-4.3622355,11.300632
-2.2888567,-5.793968,4.7620673
-3.4763808,-2.4013844,12.193669
-4.534618,3.9695864,12.08593
0.4405331,-7.9343843,16.460136
4.1539397,0.58418524,9.581595
-0.22266077,-1.9967642,17.017986
0.16519992,0.7445967,10.220847
1.8698715,1.5610195,3.1268275
-1.7860745,8.980651,7.8290396
-3.7181952,6.751649,4.321534
-0.78050977,6.349423,4.1826706
-3.122039,-9.859323,24.796747
-2.6288335,8.334216,9.763555
-2.5881321,-14.314932,13.733141
-0.91458505,11.750742,5.4779334
-1.2808979,7.771579,1.5849615
1.6519991,5.2840033,14.580688
-3.4356794,-6.421249,20.456059
-4.4939165,0.36152446,4.3598413
-1.4532804,-0.6488287,3.1507695
-2.4109612,-13.474567,19.586964
0.033518825,-7.860164,-1.3599066
4.2281604,0.34476504,10.031705
5.1666875,8.078036,5.9160724
5.2049947,-2.0087352,8.887277
3.9624038,8.916007,-2.585738
-4.618415,-0.37588966,-1.2401965
5.3007627,5.9519854,8.75799
5.66947,3.6367924,5.0517654
-7.2113357,-1.115698,14.223952
-3.6607344,2.315193,9.356541
0.15562311,6.895301,13.680469
-7.8266454,-4.402937,15.105019
-8.015787,8.772355,3.4572272
-7.359776,9.114726,9.174581
-4.039018,-11.061212,27.327417
-2.657564,8.415619,-4.4364557
-9.485827,-6.4906807,3.4596214
-2.7748797,1.0869676,8.468291
0.9959879,-3.2872388,6.6630635
-5.1810527,-5.509058,14.279019
1.6089035,-9.691729,6.2823853
7.240066,-3.9911342,14.425065
-1.7310078,-3.9863458,0.48362875
-0.2705448,-1.6208745,-3.809175
-0.39983168,-3.892972,7.4124484
7.4124484,7.577648,3.58412
3.6846764,3.3614593,5.518635
-2.554613,3.691859,11.025299
3.5338416,9.445126,10.560823
-2.2146366,-2.7629087,16.99165
-5.3701944,-3.1842883,9.375694
-6.8569937,-0.12928689,4.2401314
0.6679823,-0.2753332,5.9400144
1.0199299,10.824186,-1.5394717
-3.1316159,9.605537,1.7286136
-1.3838485,6.670246,2.3894134
3.6750996,-3.095703,21.71062
0.7015011,7.6255326,24.49747
1.8650831,1.7166426,18.164808
6.1195793,6.301539,8.030152
-6.069301,-6.4763155,10.488997
2.0231004,3.1196449,13.881581
7.0126166,-1.4676456,12.253524
-5.4444146,1.8219875,18.413805
-4.158728,-1.7310078,12.210428
-0.7685388,0.8475474,20.903774
-2.0829554,-7.4363904,14.973337
0.05746084,12.064383,3.1771057
-2.4899697,-0.7661445,6.517017
-4.594473,8.492233,13.405135
-1.0726024,6.31351,6.7205243
-5.1690817,5.7149596,13.711593
-3.8594532,0.78769237,3.8642416
8.3150625,18.107347,0.7134721
-2.3223755,7.3525934,-2.5378537
-5.2026005,4.0701427,21.684284
2.6072857,1.6687586,5.6239796
2.719813,-1.6448165,7.860164
-0.28491,5.0134583,5.106832
-0.9504981,6.777985,9.009381
0.9552865,5.437232,9.416395
-4.745308,6.8282633,10.704475
-8.863335,5.0374002,11.571177
-5.801151,9.809045,3.1771057
2.7844565,-4.9559975,30.099903
1.412579,15.377957,10.675745
-8.190564,-4.1491513,-0.78290397
0.074220255,0.8834604,6.191406
-2.4732103,8.7053175,1.4580688
-0.8858546,15.974113,0.2657564
-4.8003745,-23.772028,54.659626
3.064578,31.347282,-12.466608
-7.1155677,-15.435418,-18.243816
2.9113493,17.580624,2.657564
5.434838,10.30225,1.6950948
-4.209007,-0.39743748,23.882162
3.5625722,8.884883,-5.3965306
7.675811,-5.0038815,23.089682
0.2777274,-2.956839,-5.755661
5.6215854,-6.7851677,7.833828
10.31901,3.1483753,-15.021221
-10.125079,-16.800114,19.256565
9.854534,7.740454,-24.705767
10.019734,10.651803,-21.138407
-19.28769,-3.2920272,49.43548
6.6367273,16.048334,-0.32321724
6.8162923,-0.7469909,2.7964275
0.7685388,14.793773,-20.72421
-0.78050977,-15.138537,15.313314
-8.987833,-8.889671,21.234175
-6.279991,1.5442601,-2.1739352
8.415619,17.719486,30.607475
1.6160861,-7.309498,18.346767
-14.477737,-1.1133038,-8.090008
-1.2114661,-1.0941502,14.451402
12.380417,-4.8003745,-9.41879
2.3391352,-5.9160724,39.051823
3.7110126,14.061147,-4.1276035
7.398083,26.671408,-1.2689269
-12.794614,0.38307226,10.307038
-1.0199299,0.12689269,15.38514
11.307815,8.916007,14.563929
-7.85777,-1.8722657,24.420856
-4.1802764,11.547235,-14.745889
13.041217,-23.15672,45.655033
11.731588,37.320816,10.840945
-13.800179,-9.083601,-8.101978
1.1683705,16.79772,0.6727707
-0.6991069,-30.614656,14.942213
-2.4660277,11.9374895,1.1492168
5.6646814,-1.1587936,-8.525752
-1.103727,4.8338933,7.967903
-15.021221,5.1906295,-2.8802247
6.205771,22.081722,25.2708
5.3103395,-20.17115,20.384233
0.4357447,22.122423,9.303867
1.7549498,3.4045548,-0.3878607
-7.1945763,0.076614454,21.902157
-1.8411411,-9.16261,12.806585
9.646238,-2.0015526,12.842498
-4.867412,3.5170822,-8.295909
-6.8091097,4.807557,13.072341
-1.1659763,-8.798691,28.965052
3.0023289,-1.7525556,-3.5553896
1.0606314,7.9032598,14.4107
1.6950948,4.831499,5.056554
-1.42455,-3.2202013,11.963826
-8.92319,-11.791444,9.016563
-2.4612393,5.3247046,5.341464
1.4748282,-7.905654,23.40811
-0.39025488,13.488933,-5.901707
-8.078036,6.301539,8.645462
2.858677,7.9391727,12.5264635
-2.360683,-3.406949,8.350976
-2.0757728,9.196129,12.035652
2.8514943,2.5617957,15.239094
-4.050989,4.2425256,8.185776
-4.381389,-3.4620156,14.324509
0.6655881,-15.5359745,18.928558
6.0525417,14.511256,3.2345665
-0.093373865,-3.5649664,10.139444
-5.2648497,-3.596091,2.719813
-1.3263878,-4.0773253,12.710816
2.3008277,4.2066126,5.1882353
1.7238252,-7.192182,14.870387
-3.1316159,4.984728,9.186552
1.8842367,13.046005,5.351041
3.715801,10.788273,15.394717
-6.411672,-0.35913026,1.340753
-4.2640734,-9.586384,11.793838
1.3000516,-8.025364,14.791378
-0.24660277,2.8060043,1.8291701
-3.181894,-3.0382419,-0.90979666
0.37588966,-5.5976434,15.373169
2.789245,10.1226845,1.9608512
-0.8619126,2.8083985,15.138537
3.620033,5.887342,13.627796
3.4715924,3.8115692,13.737929
-5.9807158,-6.4858923,20.211851
-4.209007,0.11971009,2.0231004
4.268862,-8.556877,22.105665
2.4492683,15.799337,-7.5082164
1.3120226,7.7691846,-7.395689
-1.4939818,7.422025,10.594342
-7.2233067,-0.39264908,14.748282
-0.1604115,-9.459491,18.911798
0.23463176,5.6215854,-3.514688
-6.8641763,0.093373865,7.8505874
-0.1340753,2.5091233,0.33279404
-2.89459,-0.9648633,6.1411276
3.028665,-0.18195933,14.523228
5.257667,-2.6168625,10.278308
-3.98874,1.1731589,8.133103
-1.3431472,3.2704794,9.485827
2.8323407,6.8186865,10.053253
1.3575124,0.7565677,11.314998
-3.3997664,-4.4819455,23.475147
-2.9017725,1.2952632,10.716447
2.2864625,6.2608376,9.722853
-8.887277,3.083732,6.2512608
-5.753267,10.328587,-5.544971
-0.4381389,-2.1739352,17.633295
-2.96881,-5.9041014,16.2279
6.179435,5.48751,1.0319009
5.3318872,-3.217807,14.633361
-2.5450363,-1.3455414,8.003817
5.6431336,3.4931402,10.376471
5.913678,7.4004774,11.305421
-5.6551046,1.2904748,9.873688
-0.4333505,4.8027687,10.556035
4.0677485,0.59136784,6.7348895
0.89064306,-5.068525,14.45619
0.30645782,-0.48602295,11.7148285
3.6727054,2.7509377,9.471462
1.5035586,-0.6823475,3.4739866
0.059855044,11.075577,2.0685902
-0.7493851,6.5840545,5.3007627
1.541866,5.9902925,11.745954
2.956839,7.0700774,7.4627266
-0.62488663,1.115698,8.298303
-7.9248075,0.9959879,8.652645
-4.7860093,7.9583263,13.464991
0.7062895,6.2823853,15.62456
-7.005434,9.232041,11.9614315
-11.860875,-5.145139,8.408437
-5.535394,-6.0621185,14.4130945
3.9552212,1.2689269,1.6998832
1.9273324,5.3079453,-2.396596
-1.412579,3.9312792,12.62702
1.6711528,4.6232033,16.74026
1.3838485,-0.35673606,14.130578
-3.5122938,-1.0582372,14.693215
-2.6886885,-3.0214825,8.631097
-3.016694,2.9951463,4.5992613
0.6631939,1.8962077,9.785102
3.311181,0.92176765,6.0285997
0.79008657,3.8642416,9.066842
0.17956513,5.779603,12.785037
2.2840683,0.6703765,10.702082
-0.10295067,-3.086126,7.642292
-2.834735,-12.567164,12.50731
3.1914709,4.735731,3.241749
1.7836803,-12.49055,7.8888946
-1.5562311,5.6886234,1.6591818
3.6942532,8.109161,-3.9193082
2.4732103,-0.44771573,20.7697
2.372654,5.9280434,9.217676
7.2424603,3.0262709,13.663709
-0.521936,2.2242134,5.961562
-2.3439236,-4.0054994,5.829881
0.19871874,3.145981,9.746795
0.007182605,-0.18914193,9.722853
-0.5506664,-2.3463178,10.362105
-5.7963624,-9.411607,12.789825
0.033518825,-9.828198,17.958906
6.847417,8.281544,6.315904
-0.28491,11.652579,-5.011064
-6.9168487,10.268731,-3.0190883
-6.1387334,-4.9105077,21.648373
0.7565677,4.441244,5.93762
-1.0342951,-5.707777,20.116083
-0.93134445,1.8219875,13.065159
-2.9161377,2.3391352,6.483498
-1.0007763,11.228806,2.5689783
-3.8235402,5.451597,3.347094
-4.831499,1.2138603,7.953538
-2.731784,1.340753,13.821727
3.095703,2.6599581,21.4305
1.5011644,0.49559975,13.922283
-0.6847417,-6.0836663,10.81461
3.5673606,4.0677485,13.388376
-0.320823,0.090979666,8.192958
-3.1124623,7.275979,-6.337452
-2.3654714,2.1068976,4.7070007
-1.8171991,13.958196,7.9367785
-7.7667904,-5.0757074,10.608707
2.1308396,-3.1890767,-0.7685388
8.920795,-6.9264255,23.374592
-1.5370775,2.3798366,16.124949
-1.5155296,7.0365586,-7.2544312
6.8929067,0.37588966,18.86631
3.383007,5.8705826,10.529699
-2.1380222,1.4796166,10.761936
-1.4796166,4.8841715,8.257602
1.6879122,3.5075054,9.938332
4.8458643,2.80361,12.260707
-5.566519,0.7062895,5.6120086
-0.7541735,4.378995,9.205706
6.658275,6.3230867,13.249513
2.5498247,8.6813755,9.227253
0.24420857,-1.6998832,4.2521024
-2.3918076,-5.142745,18.258183
-5.4061074,-3.371036,15.816096
0.90261406,4.9081135,1.1563994
-2.846706,0.6751649,-2.6360161
-5.0182467,2.6862943,16.036364
6.9767036,0.8619126,17.776947
2.5953147,10.630256,5.023035
1.1731589,5.686229,5.9543796
3.2728736,6.105214,11.456255
-0.31603462,0.047884032,5.638345
-3.2513258,2.7102363,9.414001
-2.3391352,3.9360676,8.59279
-4.6686935,3.3063924,14.798561
-2.2649148,9.0476885,5.4420204
-3.3255463,6.2225304,5.21936
-4.915296,-3.976769,10.189722
-1.6687586,-7.7572136,12.476185
-3.9336734,-11.259931,25.129541
2.8514943,-1.8866309,5.710171
2.873042,12.169727,2.4947581
-1.0271125,-4.876989,3.2034419
-1.2641385,-3.763685,11.530476
-1.0654198,-7.086837,2.8682537
-0.9864111,13.8959465,8.39886
-3.3518825,15.21994,15.717935
-7.6135616,-3.3542767,20.29086
-2.5905263,0.60094464,2.4349031
-0.4237737,-3.1052797,11.269507
5.6551046,5.935226,6.8545995
-1.103727,5.45878,1.2066777
-8.956709,2.9975405,8.552089
0.5243302,-3.0262709,7.433996
4.5681367,0.7182605,19.507956
-6.493075,2.2960393,7.0724716
-1.3072342,8.195353,3.8522706
9.476251,5.2169657,11.030087
3.0071173,13.998898,-1.448492
-10.09156,-6.6486983,7.302315
-0.9744401,0.24660277,9.574412
7.5680714,0.9720459,20.535069
1.9680338,3.964798,0.41180268
-1.6112977,-5.7125654,0.12689269
3.454833,7.953538,6.5744777
10.065224,4.96318,12.495338
1.3072342,9.241618,9.421184
-7.639898,4.2544966,-2.954445
-2.291251,-8.628703,31.280245
7.33344,9.0716305,-11.204864
4.2401314,12.413936,-0.7182605
-7.548918,19.871874,-6.517017
-20.460848,-41.82431,66.147
0.8643068,32.544384,-25.400085
-12.670115,-30.478188,67.657745
-14.590265,5.470751,28.292282
0.36631286,11.161768,-40.299202
-1.6639702,8.42759,31.574732
5.506664,-13.460202,29.743168
-4.453215,-2.5258827,23.918076
4.5154643,8.367735,-1.7932571
6.7133417,22.850262,11.235989
-8.133103,8.403648,-20.252552
-10.929531,2.9161377,19.517532
-7.711724,-12.904747,37.033512
3.9863458,16.254236,1.0749966
1.2569559,-2.7126305,-13.005303
-13.431472,22.031445,20.087353
-3.2968156,-11.386824,22.311565
4.381389,13.558364,10.160992
17.506403,-7.204153,-6.7013707
4.0916905,45.410824,-10.812215
-28.972235,-56.505554,26.743233
3.6032736,6.739678,-24.99307
20.350714,5.6096144,-10.7116585
5.097255,42.70059,-3.5865142
-16.766594,-34.55551,22.510284
-1.2042835,13.065159,-13.117831
-0.9600749,2.8562827,-11.954249
5.243302,1.769315,22.328325
9.428367,15.320497,-9.01417
-5.791574,-16.694769,33.463757
-0.79487497,19.036297,-19.261353
-2.2720973,-25.321077,-6.5146227
12.047623,24.882938,-25.074474
-0.2825158,-14.702792,-2.6910827
-16.76899,15.516821,-6.2129536
-8.719683,-34.29933,26.199749
-0.47405192,7.1131735,3.1914709
1.0510546,-22.43367,15.856798
4.8626237,13.9917145,-4.189853
-10.577583,-9.974244,-15.330073
-7.8625584,11.274296,-6.754043
1.4437037,8.219295,7.599196
-4.7261543,2.7150247,21.320366
-9.849746,-7.2592196,11.243171
-0.35913026,10.283096,24.265234
6.6893997,2.0111294,3.383007
-2.8682537,-13.821727,26.07525
-5.872977,-0.92895025,-4.8985367
5.269638,-5.5976434,15.557523
4.417302,3.2680852,23.056162
-8.750807,18.521544,3.7373488
0.61530983,-26.829424,53.800106
6.3566055,10.19451,7.311892
9.569624,10.876859,0.28491
-4.733337,11.528081,10.177752
-8.202535,0.16759412,4.7668557
8.456321,17.180792,13.893553
-2.6479871,-7.5920134,20.508732
-7.225701,-8.848969,-3.0095115
10.402806,-9.715671,23.520638
6.327875,20.611683,12.677298
-13.522451,-3.2824504,11.453861
-5.48751,-4.000711,22.20622
6.4188547,-11.602302,10.9103775
3.5913026,14.616601,-1.1803415
-11.293449,5.109226,8.892065
1.4652514,-1.8674773,22.541409
10.66138,6.265626,9.392453
-6.203377,-15.289372,23.870192
3.3806129,9.694122,-6.4020953
8.477868,-25.428816,35.76219
-0.6727707,22.893356,7.1586633
-12.023681,-9.153033,18.571823
3.1675289,19.862297,3.2034419
-0.2777274,1.9728222,0.7350199
3.028665,16.407465,14.240712
-1.5011644,6.71813,-3.6774938
0.7613561,0.82599956,7.807492
0.80684596,-18.059464,36.45651
-3.157952,17.082628,-5.851429
2.9137435,-3.0262709,7.1227503
6.078878,8.293514,-2.3247697
-15.729905,-12.375628,12.052411
-4.76925,6.241684,1.3000516
13.03164,-6.4284315,10.352529
4.3023806,17.855957,-0.35434186
-4.560954,19.917364,-14.939818
-6.1100025,-7.872135,39.19069
3.2561142,2.0901382,29.218838
6.205771,-6.133945,16.895882
5.932832,5.0278234,-2.585738
-3.3734303,4.987122,17.132908
-4.6160207,7.3190746,-1.3670892
6.2345014,15.248671,4.156334
1.5059528,-21.693861,61.598022
-5.542577,17.980455,1.7238252
-1.3551182,3.5793316,15.418659
2.6791117,13.536817,11.401189
-2.6791117,-6.1866174,21.05461
-1.1492168,-6.217742,24.03539
-3.5218706,3.53863,-11.906365
4.673482,10.82658,11.6430025
4.3478703,-2.4396915,4.1611223
-7.8505874,-11.247959,13.354857
1.5346833,7.943961,1.9728222
6.325481,3.5194764,11.688493
-13.433866,-12.064383,19.517532
-1.2521675,-3.2010477,10.989386
18.004396,-2.4492683,5.506664
-2.80361,14.501679,12.287044
-10.127473,-2.870648,2.6072857
6.667852,-7.4603324,20.132843
0.10534488,6.3063273,3.9935284
-7.1993647,-9.375694,7.275979
-3.7852328,-3.3854012,-0.5243302
-4.7668557,0.19871874,10.201694
1.496376,6.519411,21.308395
-3.2752678,3.655946,3.6727054
-7.941567,-9.057265,11.537658
-0.78290397,11.305421,6.399701
-2.6791117,-15.734694,22.474371
-0.055066638,0.5267244,-7.2352777
-2.731784,-4.960786,16.49126
5.2887917,0.05267244,14.834474
-3.2225955,0.045489833,5.755661
-9.363723,-4.9943047,26.070463
4.0653543,8.805874,0.46926352
-0.35673606,-10.125079,26.084827
-0.45968673,7.1059904,-1.8986019
-2.1332338,-7.237672,7.4148426
-3.2465374,0.20350714,10.702082
-0.48841715,3.1866825,3.2561142
0.15322891,0.47405192,12.093113
-0.021547815,6.615179,0.19393034
-2.597709,-1.4101849,6.2991447
1.2401965,5.4683566,10.038888
2.183512,-16.426619,29.115887
2.0566192,-1.982399,-4.8099513
2.5594015,2.992752,-2.4779987
-2.2409728,4.6902413,7.4866686
3.1483753,4.76925,12.583924
4.1635165,9.763555,18.016367
0.6392518,1.2641385,13.010092
0.7398083,1.4580688,12.366052
2.3702598,10.445902,7.357382
3.502717,3.8522706,16.187199
-1.4820108,3.4476504,13.084312
-0.093373865,5.985504,11.358093
3.809175,6.787562,1.5346833
-5.731719,0.6560113,12.528857
-4.709395,2.5378537,10.637438
0.37828386,-6.191406,17.154455
-1.6591818,-0.6847417,7.5082164
-5.592855,5.1786585,2.956839
-3.241749,-2.0829554,12.01171
0.33279404,6.1076083,5.657499
-5.121197,-3.2680852,13.251906
-7.3909006,-1.5059528,13.591883
-1.3910311,3.0550013,2.2002714
3.9983168,3.2561142,17.882292
0.11252748,7.848193,-3.892972
