AccX,AccY,AccZ,Accident,GyroX,GyroY,GyroZ
-0.5243302,4.6351743,8.346188,0,0.24312437,0.032986723,-0.10262536
-0.9624691,2.7820623,10.488997,1,-0.2779437,0.13072516,-0.13988814
1.685518,0.22266077,12.2080345,1,-0.058643065,-0.0012217305,0.1704314
-0.62488663,-0.17238252,5.9639564,1,-0.096516706,0.06780604,-0.01160644
-1.1085154,2.4636335,5.671864,0,0.38606682,-0.32498032,-0.18509217
-0.5674258,-0.9504981,10.666168,1,-0.009773844,0.5870415,-0.15027285
-2.492364,2.183512,14.853627,1,-0.21685717,-0.0842994,0.052534413
1.5155296,2.8898015,5.353435,1,-0.37812558,-0.44776422,-0.2657264
-4.0773253,2.56419,5.590461,0,0.38973203,0.27122417,-0.34147367
4.1706996,-4.1156325,12.11466,0,0.1020145,-1.0855075,0.10323623
-0.8882488,7.2831616,9.074024,0,-0.093462385,0.36102137,-0.034208454
2.6168625,9.097966,5.839458,0,0.75808376,-0.7110472,0.17287487
4.9416323,4.534618,18.796877,1,0.3109304,-0.19975294,-0.09407325
-1.6687586,12.169727,5.4204726,0,-0.29260445,0.6658431,-0.24129178
4.865018,9.174581,6.8043213,0,0.37751472,-0.5503896,0.15393804
-2.2170308,2.9137435,13.232753,0,-0.1600467,1.0158689,-0.42821655
-3.8043866,6.3589997,7.4986396,0,-0.33964106,0.84116143,-0.16126843
7.177817,-6.5984197,17.985243,0,0.23640485,-0.51007247,0.63713247
-5.279215,0.20590134,11.298238,0,0.8081747,0.23335053,0.21380283
-1.7956513,0.6775591,9.44752,1,-0.099571034,-0.24984388,-0.06291912
3.5936968,7.1706343,8.686164,1,-0.12156218,-0.19853121,0.14294247
-2.9376855,6.232107,1.661576,0,-0.004886922,0.7495316,0.3145956
0.01436521,8.566454,17.140089,0,-0.25717425,0.08857546,0.47708577
0.30885202,-1.4556746,16.25184,0,0.36651915,0.25228736,0.20708331
-2.4588451,3.857059,7.9152308,1,0.7189884,0.593761,-0.13500121
1.4341269,2.3942018,17.77216,1,-0.3585779,0.39522982,0.009773844
2.1452048,2.767697,11.508927,1,0.059864793,0.64873886,0.15454891
-1.9081788,2.815581,7.1107793,1,-0.13133603,0.61636305,-0.23335053
-0.033518825,2.89459,15.02601,0,0.07269296,0.16920967,-0.4092797
-0.08140286,4.915296,8.918402,1,0.3933972,0.0,-0.35124752
-1.7429788,3.1028855,13.520057,0,-0.002443461,0.58459806,-0.21502456
-0.21547815,4.8841715,16.25184,1,-0.092240654,0.17104226,-0.42149702
-2.1140802,4.8722005,8.485051,1,0.2510656,0.18203785,-0.7831292
-1.6591818,2.6479871,9.263166,1,0.46914452,0.100792766,-0.59681535
1.2401965,4.3885717,13.338098,0,-0.4147775,0.40622538,-0.31398472
-1.115698,7.833828,10.338163,0,-0.23762658,0.062308256,-0.37323865
-0.8619126,1.151611,8.248025,0,0.6914995,0.0036651916,-0.56382865
-1.7477672,-4.4364557,12.8832,1,-0.26939157,0.11178834,-0.6273586
-0.9600749,4.0940847,6.9743094,1,-0.19975294,0.02443461,-0.18142697
-0.8595184,1.8626889,5.4563856,1,0.43066,0.1685988,0.17715092
-2.0087352,2.195483,18.456902,1,0.33108896,0.24801129,-0.053145275
-2.4349031,-1.1444284,17.918205,1,-0.3848451,0.073303826,-0.54183745
-1.7669208,1.7956513,6.2129536,0,0.24984388,-0.7819075,-0.5155703
-4.534618,2.8419175,5.8442464,0,0.47586402,0.2406809,0.034208454
-2.9592333,5.2002063,15.480908,0,-0.3213151,-0.321926,0.3042109
-2.4349031,4.8482585,12.653356,1,-0.103847094,-0.4709771,-0.019547688
-3.0597897,2.2409728,8.884883,0,0.52106804,0.10567969,0.03481932
2.3798366,3.787627,10.206482,0,-0.19058995,-0.44165558,0.6426302
-1.1827357,2.066196,11.422736,1,-0.028099801,0.19730948,0.46670106
-1.8267759,2.8323407,6.43322,0,0.14721853,0.05009095,0.1423316
2.755726,5.475539,11.9614315,1,-0.41599923,-0.26083946,0.05131268
-2.9616275,3.311181,10.218452,0,-0.3933972,0.0018325958,0.002443461
-0.89303726,-1.7262194,6.4643445,0,0.089186326,-0.41722095,0.080634214
-0.85473,-2.7988217,8.942344,1,0.03970624,0.16493362,0.19425514
0.9983821,-0.81881696,13.081918,1,-0.267559,-0.10140363,0.40011674
2.018312,0.45250413,10.45069,1,-0.25778514,-0.018325957,0.16126843
-0.1364695,0.40701428,6.5146227,1,0.30115658,-0.36468655,0.14355333
1.5346833,0.33758244,5.671864,1,0.28527406,-0.15332718,0.26145032
-2.7030537,-0.50517654,8.640674,1,-0.059253927,0.52656585,0.5290093
-0.320823,-0.24660277,15.152903,1,-0.43249258,-0.46914452,0.4868596
-1.6448165,5.9807158,3.4021606,0,0.5705481,0.06352998,0.05375614
-0.21547815,-1.7741034,9.7803135,1,0.30665436,0.15027285,0.14844026
2.5474305,1.9919758,8.264784,1,0.27977628,0.3567453,0.5161811
-2.1380222,3.3494883,12.904747,0,-0.32070425,-0.10934488,0.015271631
-3.110068,4.4101195,9.763555,1,-0.06963864,0.09712757,-0.44532076
0.6775591,2.2697031,4.9057193,1,0.36285394,0.1685988,0.23701571
0.6488287,1.3311762,14.106636,1,-0.09590584,0.28038713,0.6597345
-3.6272156,2.2888567,9.957485,1,-0.25411993,0.45448375,-0.15393804
-1.6998832,1.2641385,9.287108,1,0.004886922,0.100792766,-0.5571091
0.8595184,0.11252748,11.219229,1,-0.08979719,0.44226643,0.29932398
0.038307227,2.9352913,8.240842,0,0.09285152,0.43493605,0.7134906
-2.3535004,3.9336734,5.805939,1,0.1142318,0.20341812,-0.20769419
-2.6240451,4.426879,16.225506,1,-0.14049901,0.267559,-0.7312057
2.018312,2.207454,12.65575,1,-0.22968534,-0.13500121,-0.16187929
-1.7238252,1.8746599,7.491457,1,0.63591075,0.11362094,0.073303826
-3.5362358,-1.2497733,12.29662,1,0.4025602,0.20525073,-0.19853121
0.24660277,1.1659763,19.524715,0,-0.66156703,-0.57910025,-0.61269784
-1.2066777,8.9519205,2.7222073,0,0.12889257,-0.06352998,-0.43066
-0.36391866,1.1109096,5.0421886,1,0.8020661,0.018936822,0.3023783
-0.047884032,1.6041151,22.060175,0,-0.41050145,-0.30298916,0.20769419
-3.2800562,4.261679,12.308591,0,-0.15271631,0.52839845,-0.31520647
0.0047884034,3.7565024,7.297527,1,0.4654793,-0.3408628,0.122783914
2.3511062,4.012682,12.540829,1,-0.40317106,-0.75319684,0.40378192
-2.7126305,3.8786068,5.805939,1,0.00061086525,0.4111123,0.04886922
2.9472623,4.5082817,5.920861,1,0.45020768,-0.1160644,-0.13744467
0.94810385,3.016694,12.315774,0,-0.56382865,0.344528,-0.12339478
-2.195483,0.25857377,11.81778,0,-0.46486846,0.0580322,0.21074851
1.8028339,-0.81163436,5.6766524,1,0.729984,-0.2687807,0.17715092
-1.9536686,-0.6751649,11.580753,1,0.21624629,-0.4343252,-0.3109304
0.8834604,0.79966336,13.807362,0,-0.78984874,0.13622294,-0.16737708
3.8283286,2.885013,3.3638535,1,-0.103847094,-0.045814894,0.20341812
-0.7206547,1.8531121,7.7691846,0,0.3145956,0.1966986,0.03359759
-0.34715924,-4.984728,12.330139,1,-0.1423316,0.1441642,-0.17104226
1.6950948,-3.8019924,7.4986396,1,0.11056661,-0.021991149,-0.045814894
0.51475334,-1.0702082,1.6256629,1,0.20463985,0.15332718,0.08979719
-0.51475334,2.0135236,10.498574,1,-0.20158553,0.13072516,0.036651913
0.7230489,1.532289,9.368511,1,-0.11911872,0.13316862,-0.01282817
-0.17477672,0.28491,10.582372,0,0.21013765,0.27916542,-0.05009095
-0.79966336,0.9552865,6.4643445,0,-0.26511553,-0.103847094,-0.1740966
-1.0247183,4.5801077,9.691729,1,-0.2883284,-0.34574974,-0.3005457
-2.0207062,-0.6512229,9.904813,1,-0.14660765,-0.17470746,-0.23335053
-0.44532153,0.7781156,11.848905,1,0.08307768,-0.08674286,-0.021991149
-1.8411411,-5.518635,5.7963624,0,-0.65118235,-0.47891834,-0.17287487
-1.0965444,2.2361844,4.5681367,0,0.06169739,-0.6560693,-0.17348573
1.6184803,1.103727,3.394978,0,0.32253686,-0.23945917,0.054367006
1.6041151,0.8714894,13.608643,1,-0.21563543,-0.093462385,0.18081611
-0.44532153,2.171541,8.020576,1,-0.34208453,0.077579886,-0.06169739
-1.9608512,1.6232687,6.2704144,0,0.07880162,0.41050145,-0.087964594
-0.6440403,-0.18195933,8.611943,1,-0.1459968,-0.35796702,0.15271631
-1.946486,-3.8379054,11.638214,0,-0.2125811,-0.25900686,0.12522738
-2.9855695,-1.661576,7.9487495,0,0.48258355,0.035430185,-0.12339478
0.31603462,2.3894134,7.821857,0,-0.10934488,-0.59742624,-0.12461651
-1.0606314,1.958457,7.9248075,1,-0.06841691,-0.09773844,0.02687807
-1.2138603,3.9264908,8.305486,1,0.1441642,-0.21746802,0.10567969
0.51954174,1.328782,10.922348,0,0.2687807,-0.6041457,0.11484267
-1.3814543,0.80205756,8.4826565,1,-0.25595254,-0.028099801,0.09468412
0.93134445,2.5498247,9.074024,0,-0.01282817,-0.22907446,0.3268129
0.93852705,2.27928,9.998186,0,-0.06658431,0.29749137,0.45448375
0.7637503,-0.7302315,11.532869,0,-0.30482176,-0.852157,0.47342056
0.14844051,-3.58412,9.040505,0,-0.096516706,-0.10140363,0.17287487
-0.35434186,0.45968673,4.630386,0,0.2669481,0.014049901,0.31764993
2.7509377,1.1492168,11.049241,1,-0.07941248,-0.3213151,0.4886922
-2.0925324,4.0557775,6.9719152,1,-0.11362094,0.049480084,0.20952678
-0.48841715,-0.16280572,7.855376,0,-0.0421497,-0.14905111,0.15332718
1.1228806,2.6312277,10.884041,1,0.28221974,0.321926,0.38728857
-0.18195933,-0.545878,10.436325,0,0.020158553,0.34269542,0.5137377
1.2210429,0.4309563,12.938266,1,-0.099571034,0.10323623,0.17470746
-1.3239936,0.90021986,8.271967,0,0.28160888,0.40133846,-0.105068825
0.320823,0.007182605,11.549629,0,0.4972443,0.33964106,0.20097467
0.78529817,0.29209262,10.144233,0,-0.37323865,0.26328292,0.1685988
-0.5793968,3.5889084,5.427655,0,-0.14294247,0.49174652,-0.04886922
2.0709844,0.011971008,7.6734166,1,0.2883284,0.23823744,-0.10262536
0.2777274,-1.3096284,13.654132,1,0.30604348,0.41538838,-0.1282817
-0.6560113,1.9249382,10.433931,1,-0.47219884,0.40622538,-0.15821409
0.6799533,1.5849615,11.884817,0,-0.100792766,0.29993483,-0.22174409
-1.4556746,1.067814,7.881712,0,-0.0061086523,-0.09896017,-0.30176744
0.62728083,-0.6775591,4.6279917,1,0.106901415,-0.023823744,-0.2828306
-0.9911995,1.5298948,6.6606693,0,-0.40133846,0.10751228,-0.17165314
2.6120741,2.0590134,5.403713,1,-0.06291912,-0.28893927,-0.20097467
-1.9201498,0.7182605,9.404425,0,0.5296202,0.55771995,-0.5149594
0.7326257,0.4141969,9.361329,0,-0.093462385,-0.013439035,-0.37934732
1.5993267,3.5218706,7.750031,0,-0.7519751,-0.1142318,-0.24556783
-1.2473791,2.1978772,0.78529817,0,-0.035430185,-0.0842994,-0.25411993
1.043872,-0.038307227,6.931214,1,0.6774496,0.3371976,-0.38606682
-1.0271125,-0.51235914,14.202404,0,-0.32620203,-0.050701816,-0.37018433
-0.7374141,-0.260968,15.653291,0,-0.08735373,-0.39950588,-0.49480084
-5.291186,2.420538,4.474763,0,0.66706485,0.2144137,-0.6743952
-0.7062895,0.92895025,13.747506,1,-0.0018325958,-0.12217305,-0.2406809
1.8004397,0.15083471,12.26789,0,-0.52595496,-0.20952678,-0.00061086525
-1.4341269,6.361394,2.6144683,0,0.3903429,-0.25473082,-0.1777618
2.3199813,2.327164,11.638214,1,0.22540927,-0.112399206,-0.2321288
2.372654,7.908048,12.785037,1,0.22540927,0.18692477,-0.009773844
-0.04309563,-2.0111294,11.010934,0,0.3359759,-0.204029,0.10323623
-2.2601264,3.715801,14.961367,0,-0.07147124,-0.39278635,-0.3744604
-2.6264393,7.8146744,6.0405707,1,-0.6774496,0.1863139,-0.41355577
2.5258827,7.371747,3.4691982,0,0.3555236,-0.3640757,0.3811799
-1.1372458,-1.0342951,13.259089,0,0.03848451,-0.007330383,0.4202753
-3.181894,0.35913026,13.275848,1,-0.19547687,0.039095376,0.087964594
1.0055647,-1.9847932,10.893618,1,0.020158553,-0.47403142,0.17104226
-1.0989386,2.0207062,9.581595,0,0.3182608,-0.5235115,0.3042109
-1.9057846,2.348712,8.305486,1,-0.36896262,0.34147367,0.26450464
-0.16280572,2.030283,10.620679,0,-0.095294975,-0.03176499,0.44837508
0.34715924,0.866701,7.079654,0,-0.004886922,-0.20952678,0.23151793
-2.6431987,-0.076614454,8.983045,1,0.21930063,-0.24312437,0.13744467
1.2856863,1.9752164,12.148179,1,0.2706133,0.116675265,0.27977628
0.272939,5.2169657,9.507375,0,0.12339478,0.16737708,0.2443461
-0.10295067,4.999093,8.889671,1,0.23518312,-0.02687807,0.09040806
-1.0606314,2.2625206,13.448231,0,-0.12339478,0.061086524,-0.06658431
-1.3335704,7.467515,10.043676,1,-0.119729586,-0.14844026,-0.13622294
-0.6799533,5.7029886,2.4468741,0,0.30482176,0.025045475,-0.1001819
-0.6679823,0.6775591,11.346122,0,-0.06963864,0.14049901,-0.09285152
0.80205756,1.4628572,9.615114,1,0.008552114,-0.08552113,-0.14660765
-0.4429273,4.1659107,5.161899,1,0.11789699,0.17348573,-0.15821409
0.61291564,1.6184803,9.868899,0,-0.15577064,-0.09468412,0.012217305
0.5410896,2.6360161,10.424355,1,0.23273966,-0.087964594,-0.05009095
-1.055843,-2.2625206,10.398018,1,0.20647246,0.26206118,-0.13988814
1.9009962,3.620033,14.472949,1,-0.21868975,-0.077579886,-0.19730948
-1.9153614,-1.3838485,10.766725,1,-0.42394048,-0.112399206,-0.29810223
-1.1899183,3.6391866,4.960786,1,0.6420194,0.02321288,-0.04337143
-0.17956513,-4.8578353,6.8929067,0,-0.33658674,-0.5290093,-0.08552113
-1.0773908,4.9583917,8.985439,1,0.33292156,-0.08735373,-0.19120082
-0.79487497,-0.107739076,6.8282633,1,-0.021380283,-0.18692477,-0.10629055
0.8451532,3.9863458,13.67568,0,0.13683382,-0.24740042,0.09285152
-1.30484,2.5689783,5.0038815,1,-0.3811799,0.20891592,0.09407325
1.9297266,5.291186,5.161899,1,0.13255776,-0.42455134,0.12522738
-0.81642276,0.79966336,8.607155,0,-0.1337795,-0.3866777,-0.03726278
-0.7517793,1.9776106,10.386047,1,-0.09468412,0.16310102,0.10323623
1.7669208,6.6534867,10.884041,1,0.22785273,-0.14538592,0.3463606
-2.0159178,1.127669,14.942213,1,0.31337386,0.35063666,0.16554448
-1.7621324,4.853047,12.662932,1,-0.04153884,0.29443705,0.100792766
-1.2808979,5.5497594,12.169727,0,-0.030543262,0.7666359,0.4007276
-0.45250413,6.447585,10.429143,0,-0.16920967,-0.16126843,0.6560693
-2.4253263,-2.2697031,16.548721,1,-0.18570304,0.049480084,0.076358154
-1.1348516,3.526659,3.6703112,1,0.2706133,-0.1020145,-0.03176499
2.5881321,-0.85473,8.171411,0,-0.035430185,-0.017104227,0.45570546
-1.4772224,-2.0590134,15.195998,1,0.080634214,0.34269542,0.38973203
-1.7812861,0.01436521,10.323798,0,0.29016098,0.062308256,0.119729586
1.8219875,-0.24181437,8.441956,0,-0.036651913,-0.2144137,0.11178834
0.92416185,5.7389016,3.5817258,0,-0.09468412,-0.02321288,0.25534168
-0.2657564,1.7477672,9.437943,0,-0.007330383,0.41905355,0.092240654
0.09816227,3.1531637,9.873688,0,0.33658674,0.3481932,-0.27488935
-1.1899183,-0.51714754,11.815386,1,-0.5907067,0.18387043,-0.2773328
1.8962077,5.9041014,-1.0582372,1,0.47769663,0.12339478,0.26328292
-0.7733272,1.685518,8.281544,0,0.3359759,0.47769663,0.010995574
-2.813187,8.015787,18.104954,0,-0.054367006,0.2003638,-0.59742624
0.25857377,4.4364557,10.328587,0,-0.4447099,-0.07269296,-0.47586402
-1.1851299,3.25372,8.204929,0,0.092240654,0.037873644,0.028099801
-1.520318,-0.6943185,15.31092,0,-0.1863139,0.37018433,0.14172074
0.85473,-1.4173675,12.643779,1,0.1423316,0.062308256,-0.13744467
-0.035913024,-0.60333884,3.4859576,0,-0.2724459,-0.022602014,-0.32742378
-1.9560628,-2.0398598,12.093113,0,-0.5039638,-0.52412236,0.025045475
-0.30406362,0.2681506,7.469909,0,0.5888741,-0.2864958,0.18081611
-2.1021092,-2.9113493,5.0278234,0,0.37384954,-0.080634214,-0.1740966
1.0223241,3.1196449,12.770672,0,-0.7452556,-0.64751714,-0.31887165
-0.6751649,1.2090719,4.201824,1,-0.17287487,0.25289822,-0.14294247
-0.36870706,2.1619642,4.2185836,1,0.6768387,-0.30848694,0.21502456
1.13964,-2.669535,11.583148,0,-0.14538592,-0.23579398,-0.084910266
-1.8267759,2.6479871,10.220847,0,-0.38912117,0.44348818,-0.118507855
4.2880154,6.447585,2.4756045,0,0.02565634,-0.4098906,0.46914452
0.02633622,5.8681884,8.640674,0,0.32253686,0.07452556,0.26206118
-4.867412,-1.3934253,14.72434,1,-0.39400807,0.49296826,-0.118507855
4.7620673,3.110068,8.971074,0,-0.18936823,-0.5412266,0.20586158
-0.5363012,3.1914709,1.8195933,0,-0.18570304,0.27672195,0.36468655
-0.90261406,2.195483,10.97502,1,0.32375857,0.12095132,0.41905355
0.7110779,-3.7541082,9.531317,1,-0.2932153,0.40133846,-0.036651913
-1.5370775,0.60573304,8.401254,1,-0.46975538,-0.0030543262,0.02687807
1.9177556,0.7445967,1.0630256,0,0.06780604,0.048258353,0.50885075
-2.4133554,-0.38307226,8.652645,1,0.51007247,0.3903429,0.26450464
-1.8770541,-1.5753847,15.641319,0,0.42455134,-0.15515977,-0.21563543
1.9800048,1.4891934,10.0748005,0,0.017104227,0.31948254,-0.02687807
0.8595184,4.175488,8.7125,1,-0.41538838,0.47219884,0.57726765
0.1388637,-0.9768343,14.113819,0,0.25900686,0.12583824,0.3811799
-1.340753,-0.35434186,1.7717092,0,0.48991394,0.17348573,-0.49541172
0.055066638,-1.6903064,8.983045,1,-0.8863655,-0.03848451,-0.36468655
1.1611878,1.2617443,10.204087,0,-0.1282817,0.010995574,0.14905111
-2.2864625,-3.1914709,7.5968018,1,0.70249504,0.17531833,-0.3200934
0.20350714,-4.5657425,9.694122,0,0.11728613,-0.7641924,-0.7648033
4.2425256,-1.0127473,2.5378537,1,-0.95539325,-0.38240165,-0.56321776
-0.40462008,1.2186487,4.584896,0,0.14294247,0.29565877,0.04153884
2.7868507,0.21787235,5.829881,1,0.64934975,-0.43982297,-0.108123146
-0.25139117,0.11971009,10.682928,1,-0.50885075,0.0067195175,-0.7257079
-0.062249243,-2.597709,14.788984,0,0.0012217305,0.16737708,-0.41722095
1.2904748,3.0669725,10.726024,0,0.5131268,0.27488935,-0.2742785
-5.085284,1.3982137,8.073248,1,-0.15088372,-0.09407325,-0.50701815
-2.078167,0.60094464,12.907142,0,-0.72204274,-0.45081854,-0.30970868
-0.29448682,4.829105,5.9998693,1,0.49357912,-0.2773328,0.13255776
-0.2896984,-0.06464344,10.469844,1,0.82344633,-0.24678956,-0.009162978
-1.8890251,2.2649148,18.607735,1,-0.6450737,-0.43676865,-0.44165558
-1.1827357,4.462792,6.6870055,1,-0.20219639,0.06536258,0.0421497
-1.043872,3.074155,8.406042,1,0.67011917,-0.28221974,0.60903263
-3.4237084,1.3790601,11.932701,0,-0.20097467,-0.35246924,0.013439035
-3.311181,1.7238252,7.6949644,0,-0.6206391,-0.36041048,-0.16920967
3.5242648,4.9200845,3.052607,0,0.4654793,-0.40378192,0.5021312
0.9504981,4.2760444,8.841787,0,0.34513888,0.017104227,0.5888741
-3.0669725,1.328782,18.143261,0,-0.32925636,0.103847094,0.11056661
0.5530606,0.79248077,11.767501,1,-0.172264,-0.5858198,0.040317107
-1.5825673,0.61291564,6.519411,0,0.005497787,-0.03481932,0.35002577
-0.51954174,3.8474822,8.087613,0,0.16676621,-0.12583824,0.6053675
0.06703765,-0.7661445,9.306262,0,-0.5186246,0.15699236,0.37507126
-1.7166426,0.5410896,12.346898,0,-0.3145956,0.022602014,0.267559
1.4532804,0.60573304,5.092467,1,0.4465425,-0.1001819,0.54061574
-0.82360536,-1.6232687,15.066711,0,0.23945917,0.51007247,0.44776422
-0.8690952,-0.8643068,15.152903,1,-0.09040806,0.3463606,0.14355333
1.4197617,2.4612393,3.2848446,0,-0.03604105,-0.07941248,0.16249016
1.2497733,4.987122,4.9057193,0,0.34330627,-0.034208454,0.4111123
-0.34955344,0.557849,11.688493,1,-0.059864793,0.46792278,0.3286455
-1.1180922,3.6008794,12.76349,1,0.008552114,-0.014660766,-0.013439035
-0.37110126,-0.6775591,8.765172,0,-0.10873401,-0.119729586,-0.47952923
-0.25139117,2.0853498,4.024653,1,0.11301007,0.06963864,-0.16982053
2.3870192,-2.0350714,6.2632318,0,0.23640485,0.014660766,0.4025602
-0.023942016,1.7884687,15.021221,0,-0.112399206,-0.6133087,-0.2846632
-2.4181437,6.5481415,1.733402,1,-0.28588495,0.122783914,-1.1417072
2.360683,1.958457,12.392388,1,-0.19975294,0.743423,-0.05009095
6.8210807,-0.059855044,10.4171715,0,0.47891834,-0.02076942,0.7189884
-4.6830587,-0.5267244,5.619191,0,0.29749137,0.5864306,-0.29260445
-0.82599956,-2.932897,11.247959,0,-0.7104363,-0.26939157,-0.8313876
4.572925,9.0237465,5.0493712,0,-0.008552114,-0.31948254,-0.17654006
-4.0701427,-0.6512229,5.9926867,1,1.2174544,0.30115658,0.258396
-2.6886885,-2.1404164,15.006856,1,0.15332718,0.08368854,-0.06169739
-2.396596,1.3694834,14.618996,0,-1.9999728,-0.19425514,-0.7635816
-2.1284454,6.191406,3.7493198,1,1.5583172,0.019547688,-0.26267207
-0.11971009,0.24899697,5.0637364,0,1.2327261,0.31520647,0.47525316
-0.24660277,4.4005427,22.467188,1,-0.7318166,-0.28771752,0.26206118
-3.679888,7.1754227,3.964798,0,-1.1111639,0.23457226,-0.60048056
0.30406362,10.742783,0.51954174,1,0.5833763,-0.015271631,0.16493362
4.876989,-0.30166942,17.405846,1,0.41905355,-0.5235115,0.59559363
-5.379771,-4.876989,19.02672,1,-0.05131268,-0.10751228,-0.06963864
0.6751649,-1.328782,7.9391727,1,-0.3213151,-0.08857546,-0.13927728
4.8123455,8.643068,3.7900212,1,-0.27366763,0.01038471,0.33292156
-2.5737667,3.7445314,9.066842,1,0.31581733,0.4538729,0.226631
-2.4827871,0.25378537,5.533,1,0.122783914,-0.43249258,0.03481932
-0.29688102,-4.3406878,16.304514,0,-1.1930199,-0.08735373,-0.0421497
-0.2753332,4.309563,2.291251,1,0.10140363,0.19608775,0.50885075
3.739743,0.7206547,2.8658595,1,1.042747,-0.24984388,0.66828656
-2.5091233,-1.0893618,12.873623,0,-0.2669481,0.2828306,0.027488936
1.7070658,7.750031,9.32781,0,-1.0372492,0.07147124,-0.06291912
2.420538,0.36152446,7.3430166,1,0.13683382,0.27855456,0.43004912
-1.3479356,0.7038953,9.050082,1,0.806953,0.28160888,0.4783075
-1.8171991,-5.2480903,11.98298,1,-0.21502456,0.118507855,-0.073303826
0.51714754,0.8403648,12.540829,0,-0.059864793,-0.07147124,-0.3213151
-0.009576807,3.6272156,5.2863975,1,-0.23762658,-0.08735373,-0.09285152
0.7757214,5.6551046,9.437943,1,0.68416905,0.4343252,0.3915646
-0.49559975,-0.9792285,11.224017,0,0.07513642,0.084910266,0.119729586
-1.7046716,2.7581203,13.567941,0,-0.5907067,-0.08368854,-0.45265114
-0.58897364,5.485116,3.6750996,0,-0.14844026,-0.12583824,-0.33292156
-0.23702596,1.9512744,7.515399,0,0.39950588,0.016493361,0.32436943
-0.8882488,2.291251,11.449073,0,0.2302962,-0.093462385,0.21624629
-1.8770541,-0.22505496,9.181764,0,-0.20463985,0.22418754,-0.3213151
0.60812724,4.024653,12.923901,0,-0.12522738,0.14782938,-0.2144137
2.087744,1.9536686,8.355764,0,0.32253686,-0.30848694,0.10140363
-3.0454245,0.33518824,8.882488,1,0.49480084,0.15577064,-0.06291912
-0.8619126,-0.80924016,8.664616,1,-0.5112942,-0.29626966,-0.27855456
1.2378023,8.295909,5.070919,0,-0.15515977,-0.11484267,-0.22235495
-1.5873557,-0.40222588,6.4404025,0,0.71837753,0.19120082,0.14721853
1.0103531,2.0590134,12.167333,1,0.092240654,-0.10567969,-0.004886922
-2.5258827,1.8842367,9.378088,1,-0.8698721,-0.08307768,-0.39461896
1.3551182,3.5577838,3.2992098,1,0.13316862,-0.18020524,0.080634214
0.7374141,-2.3056161,8.7771435,0,-0.015882496,-0.16982053,0.35185838
-1.8411411,0.04309563,9.825804,1,0.08552113,0.57910025,0.18997909
1.7932571,0.4429273,4.2999864,1,-0.40317106,-0.21380283,0.004886922
1.1899183,3.9911342,12.923901,0,0.25228736,0.2968805,0.17959438
-1.4269443,2.7269957,12.260707,1,0.0983493,0.14049901,0.33108896
-0.4357447,1.5107412,13.733141,1,-0.05497787,0.26633725,0.03970624
-1.8219875,2.9352913,8.92319,0,-0.2510656,-0.08552113,-0.23335053
-0.40462008,2.4396915,11.427525,1,-0.1160644,0.43860126,0.09712757
0.49559975,1.5275006,7.347805,0,0.32436943,0.04337143,0.40194935
-0.23463176,0.5482722,8.611943,1,-0.11484267,0.5510005,0.12705997
-0.44532153,2.896984,8.532935,0,-0.18753563,-0.35246924,-0.020158553
0.01436521,-1.2114661,12.538434,1,0.28527406,0.21563543,0.05131268
-2.0566192,2.3175871,9.390059,0,0.09285152,0.3848451,0.25778514
1.2234371,-0.32561144,10.477027,1,-0.8026769,-0.032375857,0.2003638
-1.3479356,2.6599581,7.656657,0,0.27672195,0.22418754,-0.11911872
0.074220255,-5.0661306,8.9279785,1,0.37140608,-0.06352998,-0.15027285
0.81642276,-1.8171991,17.808073,1,-0.84238315,0.4605924,-0.31398472
-2.147599,0.5291186,5.547365,1,-0.41233405,0.41172317,-0.34025195
0.30645782,-1.8507179,2.0207062,0,0.6536258,-0.23335053,-0.124005646
-0.46926352,-2.2984335,3.5170822,1,-0.24251351,0.28099802,-0.14782938
0.58897364,2.087744,9.689334,0,-0.39706242,-0.21502456,-0.19547687
2.5139117,1.2090719,4.096479,1,0.56138515,-0.19364429,-0.3231477
-0.79726917,2.6192567,13.395558,0,0.28344148,0.5222898,-0.15943582
2.1643584,1.316811,13.290214,1,-0.28710666,-0.03604105,0.02076942
-2.2002714,2.7700913,5.2504845,0,0.07086037,0.064751714,-0.46731192
-4.7860093,1.922544,6.505046,0,-0.02321288,-0.03176499,-0.5467244
0.22744916,2.6479871,12.090718,0,0.050701816,-0.07819075,-0.04337143
-1.3838485,0.5793968,8.643068,1,-0.19058995,-0.009162978,0.14294247
0.18914193,1.4437037,10.156203,0,0.06780604,-0.22296582,0.13988814
1.0175357,-1.1803415,10.788273,1,0.1337795,-0.31031954,0.042760566
-0.7038953,0.11731588,10.120291,1,0.14966199,-0.056199603,0.034208454
-1.0103531,0.11252748,4.620809,1,-0.26450464,0.047036625,0.01160644
-3.181894,4.5178585,9.181764,0,-0.15027285,-0.1020145,-0.19058995
-4.474763,2.2242134,5.793968,0,0.6719518,-0.23884831,-0.13927728
-2.657564,-0.7637503,16.16565,1,-0.08124508,-0.42394048,0.1001819
-1.1300632,3.5673606,14.954184,0,-0.47158796,-0.15821409,0.22724187
-0.24660277,3.7181952,4.6112323,1,0.17470746,0.24617869,0.3481932
2.954445,3.608062,7.8050976,1,0.1826487,0.040927973,0.39706242
0.1436521,2.7341783,9.454702,1,-0.3182608,0.039095376,-0.10751228
