TimeStamps,Accident,Accident,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Pitch,Roll,Yaw
319.16,1,0,-2.4732103,1.3742718,3.4644098,0.29443705,0.6169739,-0.58276546,17.892900512865094,33.56774701909564,0.29360625365211224
319.18,1,0,1.8890251,1.0151415,7.0245876,0.36651915,-0.0720821,-0.8698721,7.944583880917421,-14.903849882903842,0.2762088116521281
319.2,1,1,0.34476504,-2.717419,11.034876,-0.36957347,0.47708577,-0.42821655,-13.827752683093072,-1.7376434632352844,0.26764448065213586
319.22,0,0,2.932897,2.0278888,6.43322,-0.24984388,0.3145956,-0.29810223,16.003982951733818,-23.49979004258605,0.2616824360521243
319.24,1,0,-0.6919243,3.9456444,3.8642416,0.43188173,-0.258396,-1.2278391,45.14517388815054,7.141195072387956,0.23712565405214667
319.26,1,1,-0.34715924,1.4508862,9.308656,0.6169739,-0.06169739,-1.1734722,8.853022922801538,2.110355806510795,0.213656210052168
319.28000000000003,1,1,3.763685,0.59615624,11.820174,-0.6994407,0.41233405,-0.01282817,2.7514082307278636,-17.641068412483353,0.2133996466521675
319.3,0,1,-1.9081788,8.580819,10.21127,0.30726522,0.41416663,0.41355577,39.55770862134703,8.141719443797575,0.22167076205216
319.32,1,1,-5.9041014,4.333505,15.064317,0.37995818,0.34330627,-0.86926126,14.993688900076354,20.63896323017498,0.2042855368521758
319.34000000000003,1,1,-3.6750996,6.4308257,12.562376,0.3463606,0.42577308,-1.4337007,26.165742148916213,14.596243285932657,0.17561152285212037
319.36,0,1,1.8435353,1.8602947,15.784972,-0.35185838,0.37873647,-0.39828414,6.676467882194252,-6.616049556737918,0.1676458400521276
319.38,0,1,0.31603462,3.8474822,17.070658,0.38973203,0.18448131,0.19303341,12.699310349841802,-1.034665701422155,0.17150650825212407
319.40000000000003,1,1,-2.9137435,2.6240451,12.014104,0.32375857,0.047036625,-0.6762278,11.983763856312631,13.329905260968447,0.15798195225209793
319.42,1,1,-0.6943185,1.6472107,13.965379,-0.31031954,-0.1881465,-0.9944886,6.7187107172690785,2.826675421132394,0.13809218025211603
319.44,0,1,1.0869676,4.759673,8.743625,0.017104227,-0.398895,-0.25289822,28.37796263599427,-6.231225207634411,0.13303421585212064
319.46,0,0,-3.2824504,0.6943185,5.12838,0.5693264,0.09773844,0.19730948,6.505345217987731,32.38570563109728,0.13698040545211704
319.48,0,1,-4.865018,-0.6440403,14.223952,-0.1826487,-0.46975538,-0.4361578,-2.4531625633579988,18.8642670528259,0.12825724945210018
319.5,1,1,-3.2082303,4.343082,6.6295447,-0.17959438,-0.70432764,-0.7012733,30.527427444403532,22.038078917952845,0.11423178345211293
319.52,0,0,-1.2808979,2.0111294,6.6175733,0.25228736,-0.012217305,0.12583824,16.61349856711691,10.492107204943164,0.11674854825211065
319.54,1,1,1.4437037,-0.29927522,12.093113,0.10751228,-0.29260445,0.7470882,-1.4076507741187103,-6.805817717446525,0.13169031225213954
319.56,0,1,-1.3096284,3.799598,8.0924015,-0.40194935,0.44959682,0.021991149,24.867548021179605,8.334015392224508,0.13213013523213912
319.58,0,0,-2.2577322,1.5897499,7.015011,-0.6151413,0.14966199,-0.18081611,12.173510041397666,17.42622938996157,0.1285138130321424
319.6,1,1,1.9129672,-0.08140286,7.8912888,0.24495697,-0.5216789,0.44837508,-0.5743809259641226,-13.62579970395723,0.13748131463215973
319.62,0,1,-4.9703627,-5.3606176,9.643845,-0.2321288,-0.33169982,0.5326745,-26.293795011864987,24.250413092795487,0.14813480463215004
319.64,0,1,-2.4971523,2.327164,8.231265,-0.059864793,-0.1020145,0.26939157,15.13875715798818,16.274162294999932,0.15352263603214514
319.66,0,1,1.7764976,-0.031124622,8.918402,-0.21135938,-0.24556783,0.32925636,-0.19610490115566595,-11.265488085898053,0.16010776323215786
319.68,0,1,0.2657564,1.0151415,10.247183,0.06352998,0.06963864,0.5571091,5.655681639994008,-1.4783756223869589,0.17124994523214773
319.7,0,1,-1.5131354,-2.0733786,7.675811,-0.07880162,-0.20830505,0.5363397,-14.843202964203467,10.775092787063,0.18197673923213797
319.72,0,0,-1.910573,-2.1930888,7.120356,0.09773844,-0.21624629,0.42088616,-16.566675692848634,14.382858507942508,0.19039446243215424
319.74,0,1,-1.8531121,-0.011971008,10.283096,-0.03359759,-0.43982297,0.36346483,-0.0656431479245498,10.215596038996916,0.19766375903214764
319.76,0,1,-1.2042835,2.1164744,9.473856,0.23884831,0.19181168,0.48197266,12.49582605479534,7.071892167055116,0.20730321223213888
319.78000000000003,0,1,1.0654198,6.4284315,7.97748,0.044593163,0.14110987,0.5742133,38.61542983423866,-5.936945616501336,0.21878747823216108
319.8,0,1,0.47405192,4.1156325,10.0269165,-0.37873647,0.3323107,0.25595254,22.293652610884262,-2.504347131274431,0.2239065290321564
319.82,1,1,-1.1755531,6.8067155,4.8506527,0.3359759,0.8564331,0.37751472,53.74902887435441,8.005907461895987,0.23145682343214954
319.84000000000003,0,1,0.14604631,-3.2872388,13.29979,0.103847094,0.053145275,0.6291912,-13.88244315315548,-0.6107673248565516,0.24404064743217385
319.86,0,1,-3.0933087,1.4748282,17.413029,-0.40317106,0.10873401,-0.040927973,4.766936925364561,10.037926580876533,0.2432220879721746
319.88,0,0,-4.4795513,1.9847932,4.2544966,-0.11789699,0.12339478,-0.38606682,17.810668754776476,43.6566228222333,0.23550075157218162
319.90000000000003,0,0,4.1683054,2.4660277,4.9823337,0.46609017,0.32742378,0.321926,20.787797403888543,-36.86257134324801,0.24193927157219405
319.92,1,1,0.7445967,1.4101849,11.027693,0.29443705,0.67011917,0.4251622,7.270867593545453,-3.8316761267477744,0.25044251557218633
319.94,1,1,-1.8052281,-0.37349546,12.935872,-0.29077184,0.68966687,-0.2742785,-1.6379689702031917,7.94117226672449,0.24495694557219133
319.96,1,1,-0.29688102,5.1762643,6.7444663,-0.5009095,-0.02076942,-0.8881981,37.4788506481185,1.9999306885904637,0.2271929835722075
319.98,1,1,-0.10534488,6.9767036,12.394782,0.5833763,0.7415904,-0.1740966,29.373155349643906,0.42435058083366684,0.22371105157220075
320.0,0,1,4.072537,-0.019153614,8.954314,0.05131268,-0.4654793,0.24740042,-0.11156115397230247,-24.45660096716322,0.22865905997219627
320.02,1,1,-2.2529438,-3.9552212,13.369223,-0.6872234,-0.044593163,-0.6957755,-16.26365164936644,9.179293114786887,0.21474354997220893
320.04,1,0,-0.8283938,4.2521024,0.3878607,0.5039638,0.26816985,-0.82772243,77.85973358661484,10.979793989944836,0.19818910137217693
320.06,0,1,6.1626754,-6.7588315,8.9998045,0.03848451,-0.5839872,0.07269296,-31.784260932497965,-28.70259909543194,0.19964296057217562
320.08,1,1,-1.4389153,2.882619,16.007633,-0.17959438,0.98471475,0.06658431,10.168153514096204,5.055588376323475,0.20097464677217441
320.1,0,1,-1.6879122,-2.72939,7.3430166,-0.18325958,0.09896017,-0.22540927,-19.91299572068968,12.159260514117987,0.1964664613721657
320.12,1,1,3.406949,3.0885203,10.13705,0.6224717,-0.087964594,-0.5180137,16.10881406657116,-17.822491016183015,0.18610618737217513
320.14,1,0,-4.0557775,1.7022774,5.12838,0.032986723,0.6218608,-0.33292156,14.593212567878316,36.89118272476429,0.17944775617218117
320.16,0,1,0.35913026,3.2345665,12.971785,-0.2932153,-0.3213151,0.2302962,13.99625042974454,-1.538763677138269,0.18405368017219007
320.18,1,1,-2.8874073,2.9879637,8.767567,-0.6151413,-0.28405234,-0.2144137,17.936538474411048,17.3134658607078,0.17976540617219397
320.2,0,1,-6.0262055,1.4748282,7.1131735,0.41050145,0.18570304,-0.38789943,8.989570686821468,39.67728235418141,0.17200741757220103
320.22,0,1,1.8459295,-1.0342951,12.229582,0.35246924,-0.14477506,0.39950588,-4.78029226647979,-8.553333815085212,0.17999753517221648
320.24,0,1,-1.0390835,0.33039984,11.760319,0.03604105,-0.54244834,0.40866885,1.6030291410641202,5.047277923530923,0.18817091217220905
320.26,0,1,-5.511452,3.347094,6.6606693,-0.3921755,-0.34697145,-0.26328292,21.16436954634979,36.477704191503335,0.18290525377221384
320.28000000000003,0,1,0.04309563,5.3247046,8.461109,0.3200934,0.059864793,0.029932396,32.1824964864198,-0.24698883579606884,0.183503901692215
320.3,1,1,3.1172507,1.5514427,9.129091,-0.08368854,0.004276057,0.77274454,9.136491713526448,-18.60512580900304,0.19895879249220094
320.32,0,1,-0.89064306,2.8802247,9.337387,-0.44593164,-0.20341812,0.41172317,17.070036683787787,5.207941401148253,0.20719325589219345
320.34000000000003,0,0,-1.9249382,0.79008657,3.359065,0.08857546,-0.19242255,-0.35063666,11.534328767058183,29.15429316535981,0.2001805226921799
320.36,1,1,2.1571758,1.6065093,8.070854,0.39645153,-0.57848936,-0.21135938,10.885122890466237,-14.688849802045725,0.19595333509218374
320.38,0,1,0.20111294,-1.6089035,12.124237,-0.204029,-0.11056661,0.25167647,-7.558039328366319,-0.9420598169925332,0.20098686449217917
320.40000000000003,0,1,-1.7166426,0.11971009,10.836157,-0.12583824,-0.2180789,0.33964106,0.6251418018219327,9.001336947274574,0.2077796856921923
320.42,0,0,1.8291701,4.3478703,4.7070007,0.23396139,-0.33964106,-0.07574729,40.727713959798145,-15.931933774589448,0.20626473989219368
320.44,0,1,-0.37828386,1.6041151,12.5504055,0.13194689,0.05131268,-0.15882497,7.280429080659636,1.7125158494372978,0.20308824049219656
320.46,0,1,2.6503813,1.6759412,11.171345,-0.27122417,0.13194689,0.23090707,8.304789541923707,-13.204058503229078,0.20770638189219237
320.48,0,1,-0.6751649,2.7605145,10.994174,0.108123146,0.2443461,0.3659083,14.069495267384603,3.408640063849878,0.2150245478922065
320.5,0,1,-1.8602947,-0.59376204,11.190498,-0.19914207,-0.11301007,0.18753563,-2.996194527253665,9.425446829491259,0.2187752604922031
320.52,0,1,0.7326257,1.8148049,12.169727,-0.20830505,-0.28893927,-0.1863139,8.466597386189445,-3.4074968505709378,0.2150489824922065
320.54,0,0,-1.0175357,-0.7086837,4.5657425,0.31337386,0.15821409,-0.09896017,-8.614846877704586,12.419770525048875,0.21306977909220268
320.56,0,1,0.8283938,-2.267309,10.366894,-0.1563815,-0.0580322,0.46303585,-12.298714800528996,-4.46359743157697,0.22233049609219424
320.58,0,0,0.48841715,2.030283,6.291962,-0.22540927,-0.1704314,0.4098906,17.8335556158078,-4.225039726080436,0.23052830809218677
320.6,0,0,-0.92895025,1.9871874,3.8546648,-0.12705997,-0.06414085,0.002443461,26.619093422066342,12.090308341363277,0.23057717731218685
320.62,0,1,-0.46208093,0.90740246,10.139444,-0.017104227,0.44226643,0.18875736,5.108635455547604,2.598940619029348,0.2343523245121834
320.64,0,1,0.8619126,1.5777789,7.8793178,0.12583824,-0.108123146,0.56016344,11.257898214603108,-6.122136813714952,0.24555559331217322
320.66,0,1,-4.1395745,2.822764,12.425907,0.12705997,0.27672195,0.3481932,12.162497171491285,17.99710061620028,0.25251945731218667
320.68,0,1,-1.5658079,0.4381389,15.162479,-0.18753563,0.12644911,0.13622294,1.646422109323705,5.893512282120136,0.25524391611218417
320.7,0,1,1.091756,4.709395,8.688558,-0.48258355,0.3933972,0.22052236,28.271080665941945,-6.303931289477993,0.25965436331218017
320.72,0,1,-0.7230489,2.3463178,7.7093296,-0.17104226,0.24678956,0.42760566,16.857754783259097,5.127152102044693,0.2682064765121967
320.74,0,1,-0.7637503,-1.7357962,9.196129,0.4550946,0.040317107,0.32803464,-10.65315516375585,4.665581224772723,0.27476716931219075
320.76,0,1,-2.72939,-1.8315643,12.514492,-0.23273966,0.057421334,-0.10934488,-8.137791312088142,12.177650900747556,0.27258027171219273
320.78000000000003,0,1,-1.8243817,2.767697,10.67814,-0.13683382,0.03481932,-0.07452556,14.331946299795828,9.390963257408783,0.27108976051218986
320.8,0,1,0.04070143,3.9145198,7.2328835,0.2706133,0.13988814,0.18875736,28.422382293937865,-0.2835522871030184,0.2748649077121864
320.82,0,1,-0.47644615,1.6950948,12.059594,0.21685717,0.035430185,0.14660765,7.994912471481647,2.2404433746089674,0.27779706071218374
320.84000000000003,0,1,0.047884032,-0.9816227,12.155362,0.06414085,-0.028099801,-0.15943582,-4.616943222341291,-0.22497365730391405,0.27460834431217757
320.86,0,1,1.2210429,4.7429137,6.409278,-0.010995574,0.10567969,-0.081855945,36.01464539620112,-8.706678446033632,0.27297122541217905
320.88,0,1,2.099715,3.0765493,8.0924015,-0.0983493,0.119729586,0.112399206,20.203214454966414,-13.632806388353943,0.275219209532177
320.90000000000003,0,1,-0.5243302,4.6351743,8.346188,0.24312437,0.032986723,-0.10262536,28.99835590469095,3.1436059102199114,0.273166702332173
320.92,0,1,-0.9624691,2.7820623,10.488997,-0.2779437,0.13072516,-0.13988814,14.795460085722961,5.0684781694789445,0.27036893953217556
320.94,0,1,1.685518,0.22266077,12.2080345,-0.058643065,-0.0012217305,0.1704314,1.0350777522678032,-7.859627076372122,0.27377756753217247
320.96,0,0,-0.62488663,-0.17238252,5.9639564,-0.096516706,0.06780604,-0.01160644,-1.6466105833845892,5.978987213799098,0.2735454387321727
320.98,0,0,-1.1085154,2.4636335,5.671864,0.38606682,-0.32498032,-0.18509217,23.088314853576428,10.162947338457853,0.2698435953321655
321.0,0,1,-0.5674258,-0.9504981,10.666168,-0.009773844,0.5870415,-0.15027285,-5.085215237659483,3.0331907111096883,0.26683813833216824
321.02,0,1,-2.492364,2.183512,14.853627,-0.21685717,-0.0842994,0.052534413,8.248996000523046,9.42575848302133,0.2678888265921673
321.04,0,0,1.5155296,2.8898015,5.353435,-0.37812558,-0.44776422,-0.2657264,27.446985398286103,-13.988624546620354,0.26257429859215703
321.06,0,0,-4.0773253,2.56419,5.590461,0.38973203,0.27122417,-0.34147367,20.333739845746152,33.54153952205182,0.25574482519216324
321.08,1,1,4.1706996,-4.1156325,12.11466,0.1020145,-1.0855075,0.10323623,-17.808084165181548,-18.054508149333486,0.25780954979216136
321.1,0,1,-0.8882488,7.2831616,9.074024,-0.093462385,0.36102137,-0.034208454,38.61857434365244,4.365506991519165,0.25712538071216007
321.12,1,1,2.6168625,9.097966,5.839458,0.75808376,-0.7110472,0.17287487,54.87957967861431,-13.607347323436995,0.2605828781121569
321.14,0,1,4.9416323,4.534618,18.796877,0.3109304,-0.19975294,-0.09407325,13.133032776749177,-14.335937965289512,0.2587014131121586
321.16,1,1,-1.6687586,12.169727,5.4204726,-0.29260445,0.6658431,-0.24129178,65.01278082278066,7.139712503741779,0.2538755775121493
321.18,0,1,4.865018,9.174581,6.8043213,0.37751472,-0.5503896,0.15393804,47.643977500976234,-23.070039988724854,0.2569543383121465
321.2,1,1,-2.2170308,2.9137435,13.232753,-0.1600467,1.0158689,-0.42821655,12.252390002958856,9.292482537729496,0.24839000731215427
321.22,1,1,-3.8043866,6.3589997,7.4986396,-0.33964106,0.84116143,-0.16126843,37.09868853572181,21.153584201058667,0.24516463871214803
321.24,1,1,7.177817,-6.5984197,17.985243,0.23640485,-0.51007247,0.63713247,-18.81631044446261,-20.539710999027417,0.2579072881121364
321.26,1,1,-5.279215,0.20590134,11.298238,0.8081747,0.23335053,0.21380283,0.9459078156972752,25.041156165743207,0.26218334471213256
321.28000000000003,0,1,-1.7956513,0.6775591,9.44752,-0.099571034,-0.24984388,-0.06291912,4.030220555973153,10.734682332295023,0.26092496231213014
321.3,0,1,3.5936968,7.1706343,8.686164,-0.12156218,-0.19853121,0.14294247,37.336957968478664,-17.695573121615606,0.26378381171212756
321.32,1,0,-2.9376855,6.232107,1.661576,-0.004886922,0.7495316,0.3145956,61.56200549430682,24.487786489350338,0.27007572371212185
321.34000000000003,0,1,0.01436521,8.566454,17.140089,-0.25717425,0.08857546,0.47708577,26.555440485127814,-0.04295392325111386,0.2796174391121403
321.36,0,1,0.30885202,-1.4556746,16.25184,0.36651915,0.25228736,0.20708331,-5.117395819566935,-1.0843850309839942,0.28375910531213655
321.38,1,1,-2.4588451,3.857059,7.9152308,0.7189884,0.593761,-0.13500121,24.955333499892294,15.602709003250826,0.281059081112139
321.40000000000003,0,1,1.4341269,2.3942018,17.77216,-0.3585779,0.39522982,0.009773844,7.64792568849987,-4.5723674781618335,0.2812545579921394
321.42,0,1,2.1452048,2.767697,11.508927,0.059864793,0.64873886,0.15454891,13.301133660133907,-10.272117132038009,0.2843455361921366
321.44,0,0,-1.9081788,2.815581,7.1107793,-0.13133603,0.61636305,-0.23335053,20.928313496737893,14.009438292142386,0.27967852559214085
321.46,0,1,-0.033518825,2.89459,15.02601,0.07269296,0.16920967,-0.4092797,10.903784632342491,0.12550317544234574,0.27149293159214827
321.48,0,1,-0.08140286,4.915296,8.918402,0.3933972,0.0,-0.35124752,28.859947306895485,0.45800244320471317,0.2644679811921347
321.5,0,1,-1.7429788,3.1028855,13.520057,-0.002443461,0.58459806,-0.21502456,12.823113691911058,7.161759207331583,0.2601674899921386
321.52,0,1,-0.21547815,4.8841715,16.25184,-0.092240654,0.17104226,-0.42149702,16.725731111599835,0.7274837594000633,0.2517375495921463
321.54,1,1,-2.1140802,4.8722005,8.485051,0.2510656,0.18203785,-0.7831292,29.12551358585731,12.192272060617766,0.23607496559211602
321.56,1,1,-1.6591818,2.6479871,9.263166,0.46914452,0.100792766,-0.59681535,15.71574549805616,9.771493505024113,0.22413865859212687
321.58,0,1,1.2401965,4.3885717,13.338098,-0.4147775,0.40622538,-0.31398472,18.13942465736861,-5.047465330256763,0.21785896419213258
321.6,0,1,-1.115698,7.833828,10.338163,-0.23762658,0.062308256,-0.37323865,36.99377296834502,4.916190082082886,0.21039419119211816
321.62,1,1,-0.8619126,1.151611,8.248025,0.6914995,0.0036651916,-0.56382865,7.905902945545556,5.908809474264525,0.19911761819212842
321.64,0,1,-1.7477672,-4.4364557,12.8832,-0.26939157,0.11178834,-0.6273586,-18.841385530705978,7.309424741193614,0.18657044619213983
321.66,0,1,-0.9600749,4.0940847,6.9743094,-0.19975294,0.02443461,-0.18142697,30.17969070790999,6.770217610885887,0.18294190679213282
321.68,0,0,-0.8595184,1.8626889,5.4563856,0.43066,0.1685988,0.17715092,18.63511052177424,8.479087762895626,0.18648492519212959
321.7,0,1,-2.0087352,2.195483,18.456902,0.33108896,0.24801129,-0.053145275,6.74411142630849,6.1681258391412115,0.18542201969213054
321.72,0,1,-2.4349031,-1.1444284,17.918205,-0.3848451,0.073303826,-0.54183745,-3.621301170815816,7.722971058807266,0.1745852706921096
321.74,1,0,-1.7669208,1.7956513,6.2129536,0.24984388,-0.7819075,-0.5155703,15.535606453848539,15.280916237719754,0.164273864692119
321.76,0,0,-4.534618,2.8419175,5.8442464,0.47586402,0.2406809,0.034208454,21.01629356310383,34.90674080432241,0.16495803377211837
321.78000000000003,0,1,-2.9592333,5.2002063,15.480908,-0.3213151,-0.321926,0.3042109,18.259640300273027,10.270764528341072,0.17104225177213014
321.8,0,1,-2.4349031,4.8482585,12.653356,-0.103847094,-0.4709771,-0.019547688,20.61915298394564,10.186906926619267,0.1706512980121305
321.82,0,1,-3.0597897,2.2409728,8.884883,0.52106804,0.10567969,0.03481932,13.41323240435451,18.465389927270806,0.17134768441212986
321.84000000000003,1,1,2.3798366,3.787627,10.206482,-0.19058995,-0.44165558,0.6426302,19.870146892489245,-12.330998099875634,0.1842002884121547
321.86,0,1,-1.1827357,2.066196,11.422736,-0.028099801,0.19730948,0.46670106,10.199678485506302,5.817721652993916,0.1935343096121462
321.88,0,0,-1.8267759,2.8323407,6.43322,0.14721853,0.05009095,0.1423316,22.95381967952346,14.568151560400734,0.19638094161214362
321.90000000000003,0,1,2.755726,5.475539,11.9614315,-0.41599923,-0.26083946,0.05131268,24.040739589157553,-11.831198855555044,0.19740719521214561
321.92,0,1,-2.9616275,3.311181,10.218452,-0.3933972,0.0018325958,0.002443461,17.28775670082425,15.414448513916902,0.19745606443214556
321.94,0,0,-0.89303726,-1.7262194,6.4643445,0.089186326,-0.41722095,0.080634214,-14.816781037375046,7.602407704257982,0.19906874871214408
321.96,0,1,-0.85473,-2.7988217,8.942344,0.03970624,0.16493362,0.19425514,-17.30521934983131,5.212028084183491,0.20295385151214054
321.98,0,1,0.9983821,-0.81881696,13.081918,-0.267559,-0.10140363,0.40011674,-3.5711989581102586,-4.355732173518834,0.210956186312156
322.0,0,1,2.018312,0.45250413,10.45069,-0.25778514,-0.018325957,0.16126843,2.4343722130793424,-10.92081130691418,0.21418155491215307
322.02,0,0,-0.1364695,0.40701428,6.5146227,0.30115658,-0.36468655,0.14355333,3.5742413126048094,1.1977322372280501,0.21705262151215046
322.04,0,0,1.5346833,0.33758244,5.671864,0.28527406,-0.15332718,0.26145032,3.288187893986486,-15.114931621651056,0.22228162791216058
322.06,1,1,-2.7030537,-0.50517654,8.640674,-0.059253927,0.52656585,0.5290093,-3.1937005728664634,17.34336264128801,0.23286181391215097
322.08,1,1,-0.320823,-0.24660277,15.152903,-0.43249258,-0.46914452,0.4868596,-0.9321570775323358,1.212746183408885,0.24259900591214212
322.1,0,0,-1.6448165,5.9807158,3.4021606,0.5705481,0.06352998,0.05375614,57.71333011731778,13.444190034132466,0.2436741287121442
322.12,0,1,-0.21547815,-1.7741034,9.7803135,0.30665436,0.15027285,0.14844026,-10.278952338849573,1.2418668687687913,0.24664293391214148
322.14,0,1,2.5474305,1.9919758,8.264784,0.27977628,0.3567453,0.5161811,12.970553479702252,-16.68066870185307,0.2569665559121321
322.16,0,1,-2.1380222,3.3494883,12.904747,-0.32070425,-0.10934488,0.015271631,14.362788124463613,9.110582199416738,0.2572719885321327
322.18,0,1,-3.110068,4.4101195,9.763555,-0.06963864,0.09712757,-0.44532076,23.28629754820844,16.187907189674057,0.24836557333214077
322.2,0,0,0.6775591,2.2697031,4.9057193,0.36285394,0.1685988,0.23701571,24.622645861757604,-7.1447657446000425,0.2531058875321365
322.22,1,1,0.6488287,1.3311762,14.106636,-0.09590584,0.28038713,0.6597345,5.385107441927573,-2.621807844214537,0.26630057753216196
322.24,0,1,-3.6272156,2.2888567,9.957485,-0.25411993,0.45448375,-0.15393804,12.18752018028197,19.54547765379056,0.26322181673216477
322.26,0,1,-1.6998832,1.2641385,9.287108,0.004886922,0.100792766,-0.5571091,7.626156584755907,10.279678014056039,0.25207963473217493
322.28000000000003,0,1,0.8595184,0.11252748,11.219229,-0.08979719,0.44226643,0.29932398,0.5729714262675009,-4.38072033114437,0.2580661143321865
322.3,1,1,0.038307227,2.9352913,8.240842,0.09285152,0.43493605,0.7134906,19.60510727944317,-0.2508950301854941,0.2723359263321735
322.32,0,0,-2.3535004,3.9336734,5.805939,0.1142318,0.20341812,-0.20769419,32.124690893559254,18.551198658652982,0.2681820425321773
322.34000000000003,1,1,-2.6240451,4.426879,16.225506,-0.14049901,0.267559,-0.7312057,15.07406418852174,8.86783391486255,0.25355792853214904
322.36,0,1,2.018312,2.207454,12.65575,-0.22968534,-0.13500121,-0.16187929,9.77309132090717,-8.928524979667802,0.250320342732152
322.38,0,0,-1.7238252,1.8746599,7.491457,0.63591075,0.11362094,0.073303826,13.705032119440359,12.583410609526673,0.2517864192521507
322.40000000000003,0,1,-3.5362358,-1.2497733,12.29662,0.4025602,0.20525073,-0.19853121,-5.578768746432644,15.966036082593966,0.247815795052143
322.42,1,1,0.24660277,1.1659763,19.524715,-0.66156703,-0.57910025,-0.61269784,3.4172568856979435,-0.7223369801715689,0.23556183825215413
322.44,0,1,-1.2066777,8.9519205,2.7222073,0.12889257,-0.06352998,-0.43066,71.60140305718045,7.348556412550491,0.22694863825216197
322.46,1,0,-0.36391866,1.1109096,5.0421886,0.8020661,0.018936822,0.3023783,12.393824940577012,4.031784076892155,0.23299620425215647
322.48,0,1,-0.047884032,1.6041151,22.060175,-0.41050145,-0.30298916,0.20769419,4.158957533332266,0.12403908801680497,0.2371500880521645
322.5,0,1,-3.2800562,4.261679,12.308591,-0.15271631,0.52839845,-0.31520647,18.498209477422805,14.134254574255571,0.23084595865217022
322.52,0,1,0.0047884034,3.7565024,7.297527,0.4654793,-0.3408628,0.122783914,27.237763006971765,-0.033426851941257656,0.233301636932168
322.54,1,1,2.3511062,4.012682,12.540829,-0.40317106,-0.75319684,0.40378192,17.457862194744315,-10.12394744972708,0.2413772753321836
322.56,0,0,-2.7126305,3.8786068,5.805939,0.00061086525,0.4111123,0.04886922,31.184009360486975,21.231196900484047,0.2423546597321827
322.58,0,1,2.9472623,4.5082817,5.920861,0.45020768,-0.1160644,-0.13744467,34.28002646137614,-21.60548184451084,0.2396057663321852
322.6,0,1,0.94810385,3.016694,12.315774,-0.56382865,0.344528,-0.12339478,13.724291951660273,-4.276188377433976,0.23713787073218043
322.62,0,1,-2.195483,0.25857377,11.81778,-0.46486846,0.0580322,0.21074851,1.2323559034560856,10.521848585156238,0.2413528409321766
322.64,1,0,1.8028339,-0.81163436,5.6766524,0.729984,-0.2687807,0.17715092,-7.759924701874458,-17.452641308751627,0.24489585933217337
322.66,0,1,-1.9536686,-0.6751649,11.580753,0.21624629,-0.4343252,-0.3109304,-3.2902153933959326,9.559683734058138,0.23867725133216133
322.68,1,1,0.8834604,0.79966336,13.807362,-0.78984874,0.13622294,-0.16737708,3.307874516576291,-3.6549565188716957,0.23532970973216438
322.7,0,0,3.8283286,2.885013,3.3638535,-0.103847094,-0.045814894,0.20341812,29.514493345810234,-40.822961065765575,0.2393980721321607
322.72,0,1,-0.7206547,1.8531121,7.7691846,0.3145956,0.1966986,0.03359759,13.360286088323447,5.155665047996658,0.24007002393216198
322.74,0,1,-0.34715924,-4.984728,12.330139,-0.1423316,0.1441642,-0.17104226,-22.00420989155926,1.4952492159379063,0.2366491787321651
322.76,0,1,1.6950948,-3.8019924,7.4986396,0.11056661,-0.021991149,-0.045814894,-26.31451326406948,-11.399090984887692,0.23573288085216593
322.78000000000003,0,0,0.51475334,-1.0702082,1.6256629,0.20463985,0.15332718,0.08979719,-32.112782359648676,-14.81419420923792,0.2375288246521694
322.8,0,1,-0.51475334,2.0135236,10.498574,-0.20158553,0.13072516,0.036651913,10.844213976978354,2.756843571791745,0.23826186291216875
322.82,0,1,0.7230489,1.532289,9.368511,-0.11911872,0.13316862,-0.01282817,9.261836551277048,-4.355614486454526,0.23800529951216898
322.84000000000003,0,1,-0.17477672,0.28491,10.582372,0.21013765,0.27916542,-0.05009095,1.5419958527900937,0.945858989596532,0.23700348051216705
322.86,0,0,-0.79966336,0.9552865,6.4643445,-0.26511553,-0.103847094,-0.1740966,8.343512280608419,6.976864040248346,0.23352154851217022
322.88,0,1,-1.0247183,4.5801077,9.691729,-0.2883284,-0.34574974,-0.3005457,25.171621592829187,5.460547633420132,0.22751063451217568
322.90000000000003,0,1,-2.0207062,-0.6512229,9.904813,-0.14660765,-0.17470746,-0.23335053,-3.6859667909414897,11.506641940264672,0.22284362391216667
322.92,0,1,-0.44532153,0.7781156,11.848905,0.08307768,-0.08674286,-0.021991149,3.7545662344990416,2.147732495498788,0.22240380093216708
322.94,1,1,-1.8411411,-5.518635,5.7963624,-0.65118235,-0.47891834,-0.17287487,-42.22091002651701,12.955329439805219,0.21894630353217023
322.96,0,0,-1.0965444,2.2361844,4.5681367,0.06169739,-0.6560693,-0.17348573,25.45427998293985,12.166537226918841,0.2154765889321734
322.98,0,0,1.6184803,1.103727,3.394978,0.32253686,-0.23945917,0.054367006,16.355062024776803,-24.38812579650215,0.2165639290521755
323.0,0,1,1.6041151,0.8714894,13.608643,-0.21563543,-0.093462385,0.18081611,3.639058353046514,-6.709085506701807,0.22018025125217222
323.02,0,1,-0.44532153,2.171541,8.020576,-0.34208453,0.077579886,-0.06169739,15.127191667130704,3.067709346865587,0.21894630345217334
323.04,0,0,-1.9608512,1.6232687,6.2704144,0.07880162,0.41050145,-0.087964594,13.878576208551019,16.842900385244548,0.21718701157216994
